ring_id,species,wing_length_mm,weight_g,fat_score,date,sex
AX-61649,Amsel,124.3,99.4,0,2025-10-12,F
AX-72806,Kohlmeise,74.0,18.9,3,2025-10-12,F
AX-20554,Kohlmeise,75.3,15.7,2,2025-10-12,M
AX-60332,Kohlmeise,74.6,17.6,4,2025-10-12,M
AX-60525,Blaumeise,58.7,9.7,4,2025-10-12,F
AX-24262,Blaumeise,65.5,10.2,3,2025-10-12,M
AX-53444,Kohlmeise,75.8,16.5,4,2025-10-12,U
AX-61952,Kohlmeise,71.4,19.1,3,2025-10-12,U
AX-77316,Amsel,126.7,100.3,2,2025-10-12,U
AX-23443,Amsel,125.4,81.1,4,2025-10-12,U
AX-77528,Amsel,130.5,101.9,3,2025-10-12,M
AX-93537,Blaumeise,62.8,10.6,5,2025-10-12,M
AX-20070,Amsel,127.4,96.5,4,2025-10-12,F
AX-68890,Blaumeise,64.3,10.7,4,2025-10-12,M
AX-28957,Amsel,125.1,96.6,1,2025-10-12,U
AX-61959,Amsel,123.4,83.9,2,2025-10-12,M
AX-72068,Amsel,123.8,94.2,4,2025-10-12,U
AX-53544,Kohlmeise,76.4,18.0,4,2025-10-12,M
AX-11353,Kohlmeise,73.4,17.7,0,2025-10-12,U
AX-49758,Amsel,128.1,100.1,3,2025-10-12,F
AX-98400,Kohlmeise,73.1,18.1,3,2025-10-12,F
AX-97751,Blaumeise,63.0,11.6,3,2025-10-12,U
AX-86612,Kohlmeise,73.7,18.7,4,2025-10-12,U
AX-58210,Blaumeise,62.4,9.0,1,2025-10-12,M
AX-64342,Blaumeise,63.0,8.7,3,2025-10-12,F
AX-33011,Amsel,128.0,103.8,0,2025-10-12,F
AX-15910,Kohlmeise,78.5,16.8,4,2025-10-12,M
AX-96202,Blaumeise,57.0,11.0,5,2025-10-12,F
AX-38415,Kohlmeise,75.6,16.9,2,2025-10-12,F
AX-66596,Blaumeise,64.0,10.2,5,2025-10-12,M
AX-55138,Kohlmeise,74.6,17.4,5,2025-10-12,F
AX-19111,Kohlmeise,79.1,19.5,4,2025-10-12,U
AX-86273,Amsel,123.5,81.1,4,2025-10-12,F
AX-96056,Kohlmeise,74.1,17.6,0,2025-10-12,U
AX-66060,Blaumeise,64.2,12.6,0,2025-10-12,U
AX-90732,Kohlmeise,73.0,19.3,4,2025-10-12,M
AX-85414,Amsel,129.6,85.3,2,2025-10-12,U
AX-65756,Amsel,127.7,88.9,2,2025-10-12,F
AX-50216,Kohlmeise,73.2,17.3,5,2025-10-12,U
AX-87421,Kohlmeise,78.4,19.5,3,2025-10-12,M
AX-86221,Kohlmeise,72.9,18.1,3,2025-10-13,F
AX-95303,Blaumeise,63.8,11.9,0,2025-10-13,U
AX-46292,Amsel,127.4,95.7,4,2025-10-13,F
AX-59181,Amsel,129.1,87.6,0,2025-10-13,M
AX-29382,Kohlmeise,75.4,15.9,1,2025-10-13,M
AX-48187,Kohlmeise,75.3,18.2,3,2025-10-13,M
AX-55269,Kohlmeise,73.5,17.9,5,2025-10-13,U
AX-17081,Blaumeise,62.7,11.7,0,2025-10-13,M
AX-46726,Blaumeise,64.3,10.6,0,2025-10-13,M
AX-83814,Kohlmeise,70.4,16.7,5,2025-10-13,F
AX-73752,Amsel,126.1,90.3,4,2025-10-13,F
AX-58279,Blaumeise,61.9,10.2,4,2025-10-13,U
AX-78527,Amsel,129.2,96.4,4,2025-10-13,U
AX-42121,Blaumeise,63.5,11.5,1,2025-10-13,M
AX-77245,Blaumeise,60.9,9.6,0,2025-10-13,F
AX-93514,Blaumeise,59.0,11.9,1,2025-10-13,F
AX-51412,Kohlmeise,81.5,19.5,1,2025-10-13,U
AX-74876,Kohlmeise,80.4,18.3,1,2025-10-13,M
AX-46784,Amsel,125.0,101.8,2,2025-10-13,U
AX-82506,Kohlmeise,76.5,15.0,3,2025-10-13,M
AX-96342,Kohlmeise,72.2,16.9,0,2025-10-13,F
AX-62710,Blaumeise,59.6,10.1,1,2025-10-13,F
AX-45541,Blaumeise,59.6,10.2,0,2025-10-13,F
AX-67456,Blaumeise,62.0,10.5,0,2025-10-13,U
AX-35745,Kohlmeise,73.4,19.6,0,2025-10-13,F
AX-93806,Amsel,130.7,86.3,0,2025-10-13,M
AX-43812,Blaumeise,61.7,10.8,2,2025-10-13,U
AX-50191,Kohlmeise,73.5,17.2,4,2025-10-13,M
AX-44719,Kohlmeise,71.0,17.2,2,2025-10-13,U
AX-86480,Blaumeise,59.9,11.0,5,2025-10-13,F
AX-51348,Blaumeise,61.6,11.7,5,2025-10-13,U
AX-50824,Kohlmeise,74.8,16.0,0,2025-10-13,U
AX-14046,Amsel,135.6,104.6,4,2025-10-13,U
AX-73632,Kohlmeise,76.1,17.5,5,2025-10-13,F
AX-12180,Amsel,130.8,99.7,1,2025-10-13,M
AX-20484,Amsel,131.2,86.9,4,2025-10-13,U
AX-55782,Amsel,126.2,98.4,5,2025-10-13,F
AX-49957,Amsel,135.6,91.0,0,2025-10-13,M
AX-94619,Kohlmeise,73.8,19.3,5,2025-10-13,U
AX-45965,Blaumeise,63.1,11.5,1,2025-10-13,M
AX-71931,Amsel,129.9,89.0,0,2025-10-13,F
AX-28181,Amsel,126.8,80.5,0,2025-10-13,F
AX-85156,Blaumeise,61.0,10.4,1,2025-10-13,U
AX-19216,Kohlmeise,76.1,17.5,4,2025-10-13,U
AX-44481,Kohlmeise,76.3,16.4,0,2025-10-13,U
AX-65635,Blaumeise,61.1,11.2,4,2025-10-13,F
AX-67692,Blaumeise,59.1,11.2,0,2025-10-13,U
AX-44962,Kohlmeise,75.0,18.0,2,2025-10-13,M
AX-20337,Amsel,120.4,92.1,1,2025-10-13,F
AX-71404,Kohlmeise,74.4,15.7,2,2025-10-13,F
AX-41021,Kohlmeise,72.1,17.7,2,2025-10-13,U
AX-36901,Amsel,121.0,93.5,3,2025-10-13,F
AX-16465,Kohlmeise,74.9,17.5,3,2025-10-13,M
AX-35808,Kohlmeise,72.1,18.7,4,2025-10-13,U
AX-86009,Kohlmeise,72.7,17.6,4,2025-10-13,F
AX-25568,Amsel,117.7,93.0,1,2025-10-13,M
AX-21066,Kohlmeise,75.1,17.0,1,2025-10-13,U
AX-15653,Kohlmeise,76.9,19.6,1,2025-10-13,U
AX-98616,Blaumeise,63.5,12.0,2,2025-10-13,U
AX-93078,Kohlmeise,78.9,17.2,3,2025-10-13,U
AX-24667,Amsel,128.2,107.5,2,2025-10-13,M
AX-23198,Blaumeise,62.4,9.6,5,2025-10-13,M
AX-43998,Amsel,123.7,91.4,5,2025-10-13,F
AX-38108,Blaumeise,62.3,13.0,1,2025-10-13,F
AX-85452,Amsel,123.7,100.8,5,2025-10-13,U
AX-55957,Kohlmeise,73.7,17.9,2,2025-10-13,F
AX-28603,Amsel,124.5,88.5,4,2025-10-13,F
AX-70981,Amsel,126.5,93.1,1,2025-10-13,U
AX-61569,Kohlmeise,75.8,17.3,3,2025-10-13,M
AX-50481,Kohlmeise,78.6,17.0,4,2025-10-13,M
AX-50122,Kohlmeise,73.4,18.4,0,2025-10-13,U
AX-99133,Blaumeise,63.3,11.8,4,2025-10-13,U
AX-62657,Blaumeise,63.2,10.3,0,2025-10-13,U
AX-38016,Blaumeise,63.3,12.1,1,2025-10-13,U
AX-28352,Kohlmeise,74.5,17.9,4,2025-10-13,F
AX-96348,Blaumeise,63.6,10.4,4,2025-10-13,U
AX-95425,Kohlmeise,77.0,17.3,4,2025-10-13,M
AX-81629,Amsel,134.8,99.4,1,2025-10-13,M
AX-48198,Blaumeise,63.5,10.2,1,2025-10-13,U
AX-85307,Blaumeise,59.2,12.1,0,2025-10-13,U
AX-78899,Blaumeise,62.5,11.9,0,2025-10-13,U
AX-35543,Blaumeise,62.5,10.6,1,2025-10-13,U
AX-22842,Blaumeise,65.5,10.4,2,2025-10-13,M
AX-79117,Amsel,120.2,99.7,3,2025-10-13,M
AX-52751,Blaumeise,62.2,12.6,0,2025-10-13,U
AX-51692,Blaumeise,64.7,10.7,5,2025-10-13,M
AX-89068,Amsel,133.2,112.0,0,2025-10-13,U
AX-95415,Blaumeise,63.1,10.6,1,2025-10-13,M
AX-25116,Kohlmeise,73.6,17.6,2,2025-10-13,F
AX-57249,Blaumeise,62.7,10.1,4,2025-10-13,U
AX-43552,Kohlmeise,73.7,19.4,3,2025-10-13,U
AX-77893,Amsel,124.0,96.0,5,2025-10-13,F
AX-79359,Kohlmeise,74.5,20.1,1,2025-10-14,F
AX-37165,Kohlmeise,75.0,18.3,2,2025-10-14,U
AX-27676,Blaumeise,64.8,10.3,2,2025-10-14,M
AX-69055,Blaumeise,60.3,9.2,4,2025-10-14,F
AX-83227,Kohlmeise,78.3,18.0,5,2025-10-14,U
AX-18532,Kohlmeise,75.7,19.9,3,2025-10-14,U
AX-69859,Amsel,131.9,99.9,4,2025-10-14,F
AX-75367,Kohlmeise,72.4,18.2,1,2025-10-14,U
AX-79835,Kohlmeise,75.8,15.4,2,2025-10-14,U
AX-44267,Kohlmeise,75.0,17.9,2,2025-10-14,U
AX-35753,Amsel,135.4,100.7,3,2025-10-14,U
AX-16994,Kohlmeise,74.3,18.1,1,2025-10-14,M
AX-47008,Amsel,123.6,91.5,1,2025-10-14,U
AX-81923,Kohlmeise,73.3,16.5,1,2025-10-14,M
AX-84993,Blaumeise,61.4,12.2,5,2025-10-14,M
AX-11714,Kohlmeise,76.6,20.4,3,2025-10-14,M
AX-92735,Blaumeise,65.0,11.3,1,2025-10-14,M
AX-35259,Blaumeise,61.1,11.9,3,2025-10-14,U
AX-42652,Amsel,130.8,89.3,4,2025-10-14,M
AX-14403,Amsel,126.9,92.6,3,2025-10-14,F
AX-26529,Amsel,132.1,106.2,4,2025-10-14,U
AX-58012,Amsel,125.5,110.2,4,2025-10-14,F
AX-14092,Blaumeise,61.4,11.4,0,2025-10-14,U
AX-86977,Amsel,131.1,98.8,0,2025-10-14,M
AX-78305,Blaumeise,63.5,11.5,5,2025-10-14,U
AX-22531,Amsel,119.7,110.4,1,2025-10-14,F
AX-89985,Kohlmeise,70.3,20.3,2,2025-10-14,U
AX-53554,Kohlmeise,78.1,20.7,1,2025-10-14,M
AX-95190,Blaumeise,61.4,10.0,2,2025-10-14,F
AX-94628,Kohlmeise,76.4,17.7,0,2025-10-14,M
AX-13448,Blaumeise,60.8,10.9,2,2025-10-14,F
AX-86870,Blaumeise,59.2,10.5,0,2025-10-14,F
AX-92295,Kohlmeise,75.6,17.4,5,2025-10-14,U
AX-35613,Blaumeise,58.0,11.8,2,2025-10-14,F
AX-34608,Blaumeise,61.4,12.2,5,2025-10-14,U
AX-49105,Kohlmeise,76.1,18.5,5,2025-10-14,U
AX-63511,Amsel,125.4,93.9,3,2025-10-14,F
AX-58368,Blaumeise,58.0,11.1,2,2025-10-14,F
AX-22464,Blaumeise,59.4,9.6,4,2025-10-14,F
AX-40594,Amsel,127.3,104.8,5,2025-10-14,F
AX-65376,Kohlmeise,72.1,20.6,3,2025-10-14,U
AX-59017,Kohlmeise,77.6,17.5,0,2025-10-14,M
AX-69165,Amsel,117.8,93.4,4,2025-10-14,U
AX-57736,Kohlmeise,72.9,16.8,1,2025-10-14,M
AX-94746,Amsel,133.0,84.4,0,2025-10-14,U
AX-59223,Amsel,126.6,98.2,3,2025-10-14,M
AX-92968,Amsel,124.7,100.9,0,2025-10-14,U
AX-62087,Amsel,122.8,87.6,4,2025-10-14,U
AX-50130,Kohlmeise,76.0,18.2,1,2025-10-14,F
AX-10602,Kohlmeise,72.9,16.1,0,2025-10-14,F
AX-53927,Amsel,125.8,90.4,2,2025-10-14,M
AX-71825,Blaumeise,63.0,10.8,5,2025-10-14,M
AX-79386,Kohlmeise,76.4,18.5,4,2025-10-14,M
AX-55333,Amsel,129.5,109.2,1,2025-10-14,U
AX-80549,Blaumeise,64.6,10.4,5,2025-10-14,M
AX-12481,Kohlmeise,77.3,19.3,4,2025-10-14,U
AX-24409,Blaumeise,59.9,10.9,2,2025-10-14,U
AX-35486,Kohlmeise,74.6,18.5,0,2025-10-14,U
AX-73680,Amsel,127.8,93.7,1,2025-10-14,F
AX-64810,Amsel,126.4,88.0,1,2025-10-14,F
AX-91980,Kohlmeise,75.7,20.3,4,2025-10-14,U
AX-82264,Amsel,133.1,89.7,3,2025-10-14,M
AX-72465,Kohlmeise,76.9,17.4,2,2025-10-14,U
AX-39393,Amsel,131.9,96.0,3,2025-10-14,F
AX-73343,Amsel,124.4,101.6,2,2025-10-14,F
AX-34249,Amsel,130.7,100.5,2,2025-10-14,U
AX-77136,Blaumeise,62.5,10.6,1,2025-10-14,M
AX-17917,Amsel,119.4,97.2,1,2025-10-14,F
AX-66268,Kohlmeise,74.9,21.5,5,2025-10-14,M
AX-73428,Blaumeise,64.6,10.1,0,2025-10-14,M
AX-85720,Blaumeise,61.6,10.4,3,2025-10-14,U
AX-20627,Amsel,132.7,96.1,2,2025-10-14,U
AX-67683,Kohlmeise,73.6,16.6,0,2025-10-14,U
AX-97998,Amsel,137.4,108.4,1,2025-10-14,U
AX-48756,Kohlmeise,75.7,17.0,1,2025-10-14,F
AX-73207,Blaumeise,62.5,10.1,0,2025-10-14,M
AX-23121,Kohlmeise,74.8,18.0,4,2025-10-15,F
AX-77219,Amsel,130.2,83.0,1,2025-10-15,F
AX-86541,Blaumeise,61.4,12.0,5,2025-10-15,M
AX-70288,Kohlmeise,75.7,18.1,2,2025-10-15,M
AX-94273,Kohlmeise,78.4,21.1,3,2025-10-15,M
AX-36066,Amsel,132.1,102.6,2,2025-10-15,U
AX-29827,Kohlmeise,75.4,19.1,1,2025-10-15,F
AX-81319,Amsel,127.9,99.1,5,2025-10-15,M
AX-74027,Blaumeise,61.3,9.3,5,2025-10-15,U
AX-33575,Blaumeise,65.0,12.1,5,2025-10-15,M
AX-40441,Kohlmeise,73.7,19.7,3,2025-10-15,F
AX-30818,Amsel,135.9,99.0,4,2025-10-15,M
AX-59581,Kohlmeise,72.6,16.3,1,2025-10-15,F
AX-19512,Kohlmeise,75.1,16.4,2,2025-10-15,M
AX-81748,Kohlmeise,77.9,16.2,3,2025-10-15,M
AX-19214,Kohlmeise,75.5,16.5,3,2025-10-15,F
AX-31286,Kohlmeise,77.8,15.2,5,2025-10-15,U
AX-14365,Amsel,127.6,102.7,4,2025-10-15,F
AX-74516,Kohlmeise,77.9,16.7,2,2025-10-15,M
AX-60934,Kohlmeise,75.3,16.7,4,2025-10-15,U
AX-43621,Kohlmeise,74.8,17.7,4,2025-10-15,U
AX-40299,Blaumeise,64.0,9.4,2,2025-10-15,U
AX-13810,Blaumeise,63.0,10.2,1,2025-10-15,U
AX-28995,Blaumeise,61.1,10.6,1,2025-10-15,U
AX-67646,Kohlmeise,77.2,18.7,0,2025-10-15,U
AX-11833,Amsel,134.6,103.8,2,2025-10-15,M
AX-44402,Blaumeise,61.8,10.7,2,2025-10-15,M
AX-38358,Kohlmeise,77.5,17.2,3,2025-10-15,M
AX-46465,Blaumeise,60.1,11.7,1,2025-10-15,F
AX-15200,Amsel,130.5,90.1,4,2025-10-15,F
AX-27728,Blaumeise,60.9,11.7,1,2025-10-15,M
AX-62692,Blaumeise,62.9,10.0,3,2025-10-15,U
AX-34192,Amsel,128.8,93.2,0,2025-10-15,F
AX-59438,Kohlmeise,72.8,17.8,0,2025-10-15,F
AX-26021,Amsel,133.5,94.7,5,2025-10-15,M
AX-78074,Amsel,127.6,94.6,1,2025-10-15,M
AX-76244,Amsel,126.1,90.0,2,2025-10-15,M
AX-35781,Blaumeise,61.9,10.9,0,2025-10-15,M
AX-24635,Kohlmeise,76.7,17.5,0,2025-10-15,U
AX-30154,Amsel,130.1,102.7,3,2025-10-15,U
AX-81467,Amsel,135.5,98.7,0,2025-10-15,U
AX-49775,Kohlmeise,74.7,15.9,0,2025-10-15,U
AX-73349,Blaumeise,60.1,10.4,4,2025-10-15,U
AX-99454,Amsel,127.4,102.5,1,2025-10-15,F
AX-28992,Kohlmeise,76.8,17.8,3,2025-10-15,U
AX-62821,Kohlmeise,71.7,20.3,5,2025-10-15,F
AX-26040,Blaumeise,66.8,12.1,4,2025-10-15,M
AX-51181,Blaumeise,60.0,10.7,1,2025-10-15,F
AX-98057,Kohlmeise,77.9,18.7,4,2025-10-15,M
AX-26345,Amsel,132.0,86.5,4,2025-10-15,M
AX-40348,Amsel,127.1,103.6,3,2025-10-15,U
AX-19337,Amsel,125.4,100.7,2,2025-10-15,F
AX-60831,Kohlmeise,68.5,18.8,5,2025-10-15,F
AX-88624,Amsel,129.7,111.0,0,2025-10-15,U
AX-67636,Kohlmeise,75.0,17.4,2,2025-10-15,M
AX-76594,Blaumeise,59.3,11.4,0,2025-10-15,F
AX-40727,Kohlmeise,74.3,16.7,2,2025-10-15,M
AX-24274,Amsel,131.0,99.2,0,2025-10-15,M
AX-92031,Kohlmeise,75.1,16.0,1,2025-10-15,M
AX-81708,Kohlmeise,75.7,18.7,3,2025-10-15,F
AX-90039,Blaumeise,62.3,10.6,1,2025-10-15,U
AX-86936,Blaumeise,64.4,10.4,5,2025-10-15,U
AX-41000,Kohlmeise,76.6,16.1,5,2025-10-15,F
AX-13722,Blaumeise,64.1,11.2,4,2025-10-15,M
AX-79368,Kohlmeise,70.7,19.4,0,2025-10-15,F
AX-86689,Blaumeise,64.7,9.0,2,2025-10-15,M
AX-87200,Blaumeise,60.5,11.1,5,2025-10-15,F
AX-65927,Blaumeise,61.4,11.4,1,2025-10-15,U
AX-14586,Kohlmeise,76.7,18.7,5,2025-10-15,M
AX-98841,Kohlmeise,73.7,17.9,2,2025-10-15,U
AX-27541,Amsel,126.2,99.2,3,2025-10-15,M
AX-42142,Blaumeise,60.2,11.4,5,2025-10-15,F
AX-73141,Kohlmeise,76.1,20.2,5,2025-10-15,M
AX-49057,Amsel,116.7,93.4,3,2025-10-15,U
AX-16183,Blaumeise,62.0,10.5,4,2025-10-15,U
AX-96725,Kohlmeise,70.6,21.6,0,2025-10-15,F
AX-80139,Amsel,130.7,87.8,4,2025-10-15,M
AX-22961,Kohlmeise,73.6,18.1,0,2025-10-15,U
AX-89070,Kohlmeise,80.1,19.8,4,2025-10-15,M
AX-30124,Amsel,119.2,95.5,0,2025-10-15,U
AX-97180,Blaumeise,63.2,10.1,5,2025-10-15,M
AX-46821,Blaumeise,61.1,8.8,3,2025-10-15,U
AX-59335,Amsel,132.9,99.8,1,2025-10-15,U
AX-45645,Kohlmeise,77.2,18.0,3,2025-10-15,M
AX-41024,Blaumeise,60.3,9.6,2,2025-10-16,F
AX-39263,Amsel,124.4,98.7,0,2025-10-16,F
AX-63419,Blaumeise,60.4,11.4,2,2025-10-16,F
AX-73361,Amsel,128.5,102.4,4,2025-10-16,M
AX-86609,Amsel,123.8,95.3,3,2025-10-16,M
AX-96356,Amsel,124.7,105.0,0,2025-10-16,M
AX-50748,Blaumeise,60.7,12.2,0,2025-10-16,F
AX-93912,Amsel,127.3,87.0,4,2025-10-16,U
AX-22308,Kohlmeise,74.7,18.4,0,2025-10-16,M
AX-94452,Amsel,131.4,89.6,0,2025-10-16,F
AX-63092,Kohlmeise,78.4,18.0,3,2025-10-16,M
AX-46208,Kohlmeise,75.3,17.5,3,2025-10-16,M
AX-79205,Kohlmeise,74.7,18.5,4,2025-10-16,F
AX-86350,Kohlmeise,70.8,17.9,4,2025-10-16,F
AX-51638,Kohlmeise,77.2,19.1,2,2025-10-16,M
AX-88485,Amsel,126.2,90.6,4,2025-10-16,U
AX-79006,Blaumeise,62.0,11.4,5,2025-10-16,F
AX-23060,Amsel,131.5,89.4,5,2025-10-16,M
AX-22022,Amsel,124.2,104.8,2,2025-10-16,F
AX-22975,Kohlmeise,71.2,18.1,4,2025-10-16,F
AX-43494,Amsel,128.6,87.5,4,2025-10-16,M
AX-91867,Amsel,125.9,99.3,5,2025-10-16,M
AX-48000,Kohlmeise,75.8,21.1,5,2025-10-16,U
AX-60207,Amsel,126.1,91.8,3,2025-10-16,F
AX-71679,Kohlmeise,78.3,15.6,4,2025-10-16,M
AX-94369,Blaumeise,62.8,9.9,1,2025-10-16,U
AX-20573,Kohlmeise,78.5,16.6,3,2025-10-16,M
AX-34459,Kohlmeise,76.0,17.1,5,2025-10-16,F
AX-38500,Kohlmeise,76.9,17.2,4,2025-10-16,U
AX-32822,Kohlmeise,74.9,14.2,2,2025-10-16,M
AX-65236,Amsel,127.0,93.6,3,2025-10-16,M
AX-91689,Amsel,126.7,85.7,2,2025-10-17,F
AX-16955,Kohlmeise,75.9,17.5,0,2025-10-17,M
AX-22594,Amsel,125.4,92.9,2,2025-10-17,M
AX-91897,Blaumeise,64.4,10.1,1,2025-10-17,M
AX-43024,Amsel,125.5,92.4,4,2025-10-17,F
AX-67052,Amsel,131.8,94.5,5,2025-10-17,M
AX-12321,Kohlmeise,73.0,17.1,3,2025-10-17,F
AX-75263,Blaumeise,58.6,10.9,2,2025-10-17,F
AX-47021,Amsel,134.1,100.9,5,2025-10-17,U
AX-60405,Blaumeise,61.7,10.8,0,2025-10-17,M
AX-15699,Blaumeise,62.1,8.8,2,2025-10-17,U
AX-67637,Kohlmeise,75.2,19.6,4,2025-10-17,F
AX-47445,Amsel,130.3,97.1,2,2025-10-17,U
AX-44148,Amsel,124.0,88.9,1,2025-10-17,U
AX-41180,Kohlmeise,75.2,17.7,2,2025-10-17,F
AX-58718,Amsel,130.3,97.5,5,2025-10-17,U
AX-52133,Amsel,131.1,90.2,3,2025-10-17,M
AX-59113,Kohlmeise,76.0,15.5,5,2025-10-17,U
AX-18199,Blaumeise,65.0,9.7,0,2025-10-17,M
AX-67585,Amsel,133.9,91.1,4,2025-10-17,U
AX-45904,Kohlmeise,78.0,18.3,1,2025-10-17,M
AX-65722,Amsel,131.9,91.5,0,2025-10-17,M
AX-75949,Amsel,124.2,80.7,1,2025-10-19,U
AX-58371,Amsel,124.0,108.1,5,2025-10-19,U
AX-61748,Amsel,127.1,98.8,1,2025-10-19,U
AX-42832,Amsel,136.6,95.6,5,2025-10-19,U
AX-42756,Amsel,130.1,79.7,0,2025-10-19,M
AX-98616,Blaumeise,63.4,12.2,1,2025-10-19,M
AX-95860,Amsel,134.5,98.2,2,2025-10-19,U
AX-97492,Kohlmeise,77.3,17.4,0,2025-10-19,M
AX-50490,Kohlmeise,75.2,19.1,0,2025-10-19,U
AX-34245,Kohlmeise,72.1,17.9,4,2025-10-19,U
AX-10674,Kohlmeise,71.6,17.9,0,2025-10-19,U
AX-13556,Amsel,125.5,99.7,3,2025-10-19,U
AX-33580,Kohlmeise,77.6,16.8,2,2025-10-19,U
AX-53818,Amsel,126.8,91.2,1,2025-10-19,F
AX-69187,Amsel,120.8,89.7,5,2025-10-19,F
AX-89758,Kohlmeise,74.9,18.1,2,2025-10-19,F
AX-65727,Blaumeise,58.9,11.3,2,2025-10-19,F
AX-11056,Amsel,125.5,81.3,0,2025-10-19,M
AX-91689,Amsel,129.5,98.5,2,2025-10-19,F
AX-66693,Kohlmeise,77.4,19.9,4,2025-10-19,M
AX-13718,Blaumeise,63.8,9.9,2,2025-10-19,U
AX-49946,Amsel,131.2,92.0,2,2025-10-19,M
AX-85032,Kohlmeise,72.5,18.9,5,2025-10-19,F
AX-92352,Kohlmeise,73.9,17.5,0,2025-10-19,M
AX-81179,Kohlmeise,75.7,19.5,0,2025-10-19,M
AX-31102,Amsel,130.0,88.6,4,2025-10-19,F
AX-24325,Amsel,129.7,96.3,2,2025-10-19,M
AX-43986,Amsel,131.8,89.9,5,2025-10-19,F
AX-98600,Kohlmeise,77.5,15.6,3,2025-10-19,M
AX-52485,Blaumeise,59.0,11.7,2,2025-10-19,F
AX-51724,Kohlmeise,73.3,17.6,5,2025-10-19,F
AX-61890,Amsel,123.4,98.4,1,2025-10-19,U
AX-94486,Blaumeise,62.1,11.2,3,2025-10-19,U
AX-60247,Amsel,132.7,84.5,2,2025-10-19,M
AX-82865,Blaumeise,60.2,10.9,5,2025-10-19,U
AX-79999,Blaumeise,61.9,11.2,5,2025-10-19,U
AX-97862,Blaumeise,63.0,10.0,4,2025-10-19,F
AX-70464,Blaumeise,62.7,9.2,2,2025-10-19,U
AX-57940,Amsel,127.6,96.9,4,2025-10-19,M
AX-23133,Amsel,124.1,85.0,5,2025-10-19,U
AX-36454,Blaumeise,61.9,9.2,1,2025-10-19,U
AX-11586,Blaumeise,59.9,11.5,4,2025-10-19,F
AX-28441,Blaumeise,63.2,10.9,3,2025-10-19,F
AX-43315,Kohlmeise,76.1,19.3,0,2025-10-19,M
AX-99198,Blaumeise,64.4,10.8,3,2025-10-19,M
AX-28597,Kohlmeise,73.9,18.3,1,2025-10-19,U
AX-64839,Blaumeise,61.0,11.1,4,2025-10-19,M
AX-65034,Blaumeise,62.2,11.2,0,2025-10-19,F
AX-58766,Blaumeise,64.3,10.4,3,2025-10-19,M
AX-87795,Kohlmeise,72.4,17.0,3,2025-10-19,F
AX-33700,Amsel,128.1,95.0,5,2025-10-19,F
AX-63206,Amsel,121.1,110.1,1,2025-10-19,F
AX-97643,Amsel,120.8,110.3,2,2025-10-19,M
AX-21410,Kohlmeise,77.4,18.4,4,2025-10-19,U
AX-97162,Blaumeise,61.8,11.2,0,2025-10-19,U
AX-20720,Amsel,127.7,106.2,2,2025-10-20,M
AX-95131,Blaumeise,62.1,10.0,3,2025-10-20,M
AX-41894,Amsel,127.6,100.6,3,2025-10-20,F
AX-41181,Blaumeise,60.6,11.0,3,2025-10-20,U
AX-92865,Blaumeise,63.8,11.4,2,2025-10-20,M
AX-97169,Kohlmeise,73.6,21.5,3,2025-10-20,F
AX-98508,Blaumeise,65.8,10.4,4,2025-10-20,M
AX-53027,Kohlmeise,76.3,19.7,0,2025-10-20,M
AX-13716,Amsel,123.7,88.3,5,2025-10-20,F
AX-58345,Kohlmeise,75.9,16.6,0,2025-10-20,U
AX-88304,Amsel,130.2,93.9,2,2025-10-20,F
AX-93442,Blaumeise,62.3,11.5,3,2025-10-20,U
AX-52133,Kohlmeise,73.0,17.6,2,2025-10-20,F
AX-38598,Amsel,130.7,85.4,5,2025-10-20,M
AX-81400,Kohlmeise,75.9,18.3,1,2025-10-20,U
AX-52844,Blaumeise,62.3,11.2,3,2025-10-20,U
AX-47320,Kohlmeise,71.4,17.5,3,2025-10-20,U
AX-95437,Kohlmeise,73.1,19.8,3,2025-10-20,U
AX-77387,Amsel,128.2,79.4,4,2025-10-20,M
AX-18607,Blaumeise,61.3,11.2,3,2025-10-20,U
AX-51031,Blaumeise,63.1,10.4,4,2025-10-20,M
AX-29819,Blaumeise,61.9,11.3,2,2025-10-20,M
AX-17458,Amsel,128.2,87.7,0,2025-10-20,M
AX-49687,Blaumeise,63.5,11.1,2,2025-10-20,M
AX-76273,Blaumeise,61.7,11.3,3,2025-10-20,F
AX-78475,Kohlmeise,77.6,20.0,1,2025-10-20,U
AX-62989,Blaumeise,62.5,11.2,4,2025-10-20,U
AX-95209,Amsel,128.3,97.4,1,2025-10-20,F
AX-60579,Kohlmeise,76.1,15.1,0,2025-10-20,F
AX-71824,Kohlmeise,76.0,19.0,1,2025-10-20,U
AX-29228,Amsel,132.1,90.7,1,2025-10-20,U
AX-43102,Amsel,128.4,110.0,1,2025-10-20,F
AX-70643,Kohlmeise,69.5,19.3,5,2025-10-20,F
AX-23938,Kohlmeise,76.0,21.6,1,2025-10-20,M
AX-83619,Blaumeise,60.3,10.5,1,2025-10-20,F
AX-74721,Kohlmeise,73.3,19.1,5,2025-10-20,U
AX-41631,Blaumeise,60.6,11.6,2,2025-10-20,F
AX-93005,Kohlmeise,75.4,19.6,2,2025-10-20,M
AX-71333,Kohlmeise,72.2,19.5,1,2025-10-21,F
AX-73943,Kohlmeise,76.5,16.9,3,2025-10-21,F
